Order ID,SalesID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Quantity,Discount,Cost,Sales,Profit,Customer Age,Customer Gender,Day,Month,Year,Quarter
C90AFQI346,627UMDQK,25-08-2015,27-08-2015,Second Class,0LVWBI,Consumer,United States,Columbus,Ohio,East,405-1152015-7333945,Office Supplies,Fasteners,11,15%,158.09,40.096,-117.994,54,Female,Tuesday,8,2015,3
26C26FRJGV,S15EKT8F,25-08-2015,27-08-2015,Second Class,Q21LZ0,Consumer,United States,Columbus,Ohio,East,406-0177436-6731556,Office Supplies,Envelopes,6,20%,358.98,4.72,-354.26,35,Male,Tuesday,8,2015,3
4PREW8VFD6,DER1SUAX,25-08-2015,27-08-2015,Second Class,ETJ1RD,Consumer,United States,Columbus,Ohio,East,406-0715107-8168308,Office Supplies,Paper,11,21%,60.34,23.976,-36.364,67,Male,Tuesday,8,2015,3
P9WSBOGRC6,V3IG485H,25-08-2015,27-08-2015,Second Class,Q0IR73,Consumer,United States,Columbus,Ohio,East,403-0104882-7373900,Office Supplies,Envelopes,9,28%,156.59,130.464,-26.126,39,Female,Tuesday,8,2015,3
Y5KG9C2VCL,7GGF9LOW,02-03-2016,06-03-2016,Standard Class,CTEGPF,Consumer,United States,Seattle,Washington,West,014baf87-38bc-4c19-bb83-ed300229a531,Furniture,Tables,16,19%,280.95,787.53,506.58,45,Male,Wednesday,3,2016,1
SY353669LS,QCANJTTP,05-04-2016,10-04-2016,Standard Class,QTHT7T,Corporate,United States,Bristol,Tennessee,South,05d227c0-5049-4f63-b5c4-21f7dca75857,Office Supplies,Binders,5,43%,397.65,157.794,-239.856,43,Male,Tuesday,4,2016,1
R3UGID7G4D,QBM737V8,12-06-2017,15-06-2017,First Class,VFC7V1,Consumer,United States,Wilmington,Delaware,East,405-3002282-6797102,Furniture,Furnishings,6,32%,494.71,47.04,-447.67,65,Female,Monday,6,2017,2
5RP7XNM1KT,6ZSMHYTP,12-06-2017,15-06-2017,First Class,J9DXQR,Consumer,United States,Wilmington,Delaware,East,407-8466904-3461908,Office Supplies,Binders,4,46%,218.82,30.84,-187.98,26,Male,Monday,6,2017,2
VT6LHFEELV,23J20PFR,12-06-2017,15-06-2017,First Class,GE715U,Consumer,United States,Wilmington,Delaware,East,171-3305587-5364338,Office Supplies,Storage,8,18%,265.67,226.56,-39.11,51,Female,Monday,6,2017,2
39HJKIWH30,AWWUGX11,12-06-2017,15-06-2017,First Class,GGEOZG,Consumer,United States,Wilmington,Delaware,East,406-8961316-8137943,Office Supplies,Envelopes,16,49%,437.73,115.02,-322.71,65,Female,Monday,6,2017,2
PKTAKBABMS,0UPBHUUF,12-06-2017,15-06-2017,First Class,9OGCV5,Consumer,United States,Wilmington,Delaware,East,6a8b8d0c-a1ae-4347-bcf4-72fbacaa37cf,Technology,Phones,16,36%,239.6,68.04,-171.56,27,Male,Monday,6,2017,2
PBSLPUU7O4,4X16Y0OU,26-12-2015,28-12-2015,Second Class,HNAN9N,Home Office,United States,Houston,Texas,Central,171-2813040-8296320,Furniture,Chairs,11,38%,114.79,600.558,485.768,29,Female,Saturday,12,2015,4
IAJED7WAG9,40U7BHSI,20-09-2015,25-09-2015,Standard Class,IC8X5R,Consumer,United States,Bloomington,Illinois,Central,408-9845791-1393151,Furniture,Tables,14,29%,445.84,617.7,171.86,66,Male,Sunday,9,2015,3
RVS6BCP3HI,87HPS42D,05-11-2018,12-11-2018,Standard Class,OC562Y,Consumer,United States,Phoenix,Arizona,West,402-4277204-2348328,Office Supplies,Binders,8,44%,367.39,2.388,-365.002,65,Female,Monday,11,2018,4
C5FRT3D6S4,XODXBN61,05-11-2018,12-11-2018,Standard Class,YABR15,Consumer,United States,Phoenix,Arizona,West,171-3049339-2085136,Office Supplies,Storage,6,5%,194.7,243.992,49.292,46,Female,Monday,11,2018,4
IG8DGEMB3L,UH59O20R,06-11-2017,10-11-2017,Second Class,OQNE8X,Home Office,United States,Los Angeles,California,West,405-9928526-2470747,Furniture,Chairs,8,39%,248.94,81.424,-167.516,34,Male,Monday,11,2017,4
4DZ2YY9ATQ,Y5M06JZL,06-11-2017,10-11-2017,Second Class,BWA6XX,Home Office,United States,Los Angeles,California,West,405-4908072-0260360,Furniture,Furnishings,19,33%,108.9,238.56,129.66,66,Male,Monday,11,2017,4
063P1BL99F,VU1Y76UV,02-02-2018,05-02-2018,First Class,6IGBTM,Corporate,United States,Columbus,Ohio,East,406-3984186-5973150,Technology,Phones,8,42%,32.27,59.97,27.7,20,Female,Friday,2,2018,1
OFEGZUQ198,OGPWBIVU,02-02-2018,05-02-2018,First Class,9DQQ5B,Corporate,United States,Columbus,Ohio,East,171-8635309-7508346,Office Supplies,Paper,1,44%,168.41,78.304,-90.106,26,Male,Friday,2,2018,1
1IL6KBA260,O8H2MVMN,02-02-2018,05-02-2018,First Class,ULXTFT,Corporate,United States,Columbus,Ohio,East,171-0293372-4913973,Office Supplies,Fasteners,13,23%,320.7,21.456,-299.244,51,Male,Friday,2,2018,1
IT5I6IBKAG,N4P5CU0O,13-10-2017,19-10-2017,Standard Class,V5YAVK,Consumer,United States,Roseville,California,West,402-8288606-4313118,Office Supplies,Paper,8,48%,148.53,20.04,-128.49,66,Male,Friday,10,2017,3
XTEAWYQ393,LHWYYGCG,13-10-2017,19-10-2017,Standard Class,VUVFKO,Consumer,United States,Roseville,California,West,402-8746990-6412346,Office Supplies,Paper,9,41%,492.78,35.44,-457.34,32,Female,Friday,10,2017,3
YKXEO7PKL5,YOGTCOOB,13-10-2017,19-10-2017,Standard Class,V3RBWA,Consumer,United States,Roseville,California,West,402-0294212-5431551,Office Supplies,Art,16,43%,59.65,11.52,-48.13,58,Female,Friday,10,2017,3
O4B0MOT7ZC,TRXLTORS,13-10-2017,19-10-2017,Standard Class,KIHZ49,Consumer,United States,Roseville,California,West,406-1530134-2105912,Office Supplies,Fasteners,5,1%,326.07,4.02,-322.05,19,Female,Friday,10,2017,3
KWYMO86VXG,MGJ27974,13-10-2017,19-10-2017,Standard Class,A3EWDC,Consumer,United States,Roseville,California,West,403-5222550-4437140,Office Supplies,Binders,11,47%,277.64,76.176,-201.464,64,Male,Friday,10,2017,3
CWG43VSUT3,SGBFFVKG,13-10-2017,19-10-2017,Standard Class,CAXKFW,Consumer,United States,Roseville,California,West,408-1482435-5202714,Office Supplies,Supplies,17,13%,11.57,65.88,54.31,49,Female,Friday,10,2017,3
O4SE6QCTN2,A5D8DWGA,13-10-2017,19-10-2017,Standard Class,X5YIO3,Consumer,United States,Roseville,California,West,403-6442534-2769112,Furniture,Furnishings,9,32%,421.79,43.12,-378.67,40,Female,Friday,10,2017,3
J906DD41L5,8IIGBGIX,05-09-2017,07-09-2017,Second Class,4N2LK9,Corporate,United States,Philadelphia,Pennsylvania,East,408-3113070-0750756,Furniture,Furnishings,17,23%,209.66,82.8,-126.86,63,Female,Tuesday,9,2017,3
0O2N43PIKB,1Y6ZSERS,18-09-2018,23-09-2018,Standard Class,MRSJWZ,Corporate,United States,San Francisco,California,West,404-7796841-1880317,Office Supplies,Art,15,31%,261.97,8.82,-253.15,18,Male,Tuesday,9,2018,3
5Y5CVDJCG6,R4A7KEZE,18-09-2018,23-09-2018,Standard Class,TJ4HN0,Corporate,United States,San Francisco,California,West,405-2142542-0941949,Office Supplies,Envelopes,1,29%,365.43,10.86,-354.57,30,Male,Tuesday,9,2018,3
0AR0AFQSO6,FR6AUPRE,18-09-2018,23-09-2018,Standard Class,WIR70S,Corporate,United States,San Francisco,California,West,405-0286717-7761132,Office Supplies,Paper,16,39%,364.45,143.7,-220.75,58,Male,Tuesday,9,2018,3
0YCAJZUPXV,O2DQ397G,22-12-2018,27-12-2018,Standard Class,37VRM6,Consumer,United States,Independence,Missouri,Central,406-9021273-9221106,Office Supplies,Appliances,13,28%,400.66,839.43,438.77,18,Male,Saturday,12,2018,4
XIJHB04HP9,ED7HEHVM,07-09-2016,12-09-2016,Standard Class,7PL6VR,Consumer,United States,Pasadena,California,West,404-5381335-4577925,Office Supplies,Storage,3,28%,66.03,671.93,605.9,46,Female,Wednesday,9,2016,3
GEALB5RYYC,2M6ZH4OM,22-10-2015,28-10-2015,Standard Class,0ZJ9DK,Home Office,United States,Newark,Ohio,East,171-0131752-2560336,Furniture,Furnishings,14,30%,483.04,93.888,-389.152,49,Female,Thursday,10,2015,3
F626CG9QUO,7VQT1W59,05-12-2017,09-12-2017,Standard Class,YQ43CL,Corporate,United States,Franklin,Wisconsin,Central,407-4235449-1353916,Technology,Phones,3,11%,436.39,384.45,-51.94,46,Male,Tuesday,12,2017,4
NFF5M1UXMH,OZOCWAEX,05-12-2017,09-12-2017,Standard Class,W5FDM4,Corporate,United States,Franklin,Wisconsin,Central,171-8061614-5688327,Technology,Phones,18,34%,443.71,149.97,-293.74,37,Female,Tuesday,12,2017,4
99QY6Z1PHU,SSJNXOHY,05-12-2017,09-12-2017,Standard Class,QTRGJ2,Corporate,United States,Franklin,Wisconsin,Central,407-8248783-4261958,Furniture,Chairs,14,49%,329.06,1951.84,1622.78,69,Female,Tuesday,12,2017,4
6B43XNIGSF,SH3VXJLO,05-12-2017,09-12-2017,Standard Class,DEEDSO,Corporate,United States,Franklin,Wisconsin,Central,404-6513062-3876305,Office Supplies,Binders,17,46%,151.79,171.55,19.76,50,Male,Tuesday,12,2017,4
2R1JY72C13,326462DJ,13-03-2017,16-03-2017,First Class,PI9PGJ,Home Office,United States,Scottsdale,Arizona,West,406-7779874-9136347,Office Supplies,Appliances,6,12%,354.99,157.92,-197.07,60,Female,Monday,3,2017,1
X9ZEZXMVPV,PEC7SSN0,13-03-2017,16-03-2017,First Class,IFHBCK,Home Office,United States,Scottsdale,Arizona,West,406-9638549-1733961,Technology,Phones,8,49%,388.89,203.184,-185.706,61,Female,Monday,3,2017,1
PAMQYNXZVP,3OO9QBUU,31-05-2016,02-06-2016,First Class,62N6YQ,Corporate,United States,San Jose,California,West,407-8801185-0134713,Office Supplies,Paper,2,42%,122.33,58.38,-63.95,22,Male,Tuesday,5,2016,2
NBTUY8U49S,T5YCGYSD,31-05-2016,02-06-2016,First Class,ZIEXP4,Corporate,United States,San Jose,California,West,171-3625443-6505905,Office Supplies,Paper,18,48%,429.09,105.52,-323.57,68,Female,Tuesday,5,2016,2
S5WT1IKPY1,6KFZGJUD,31-05-2016,02-06-2016,First Class,XPSM5Z,Corporate,United States,San Jose,California,West,402-8078642-8565124,Office Supplies,Storage,3,49%,250.4,80.88,-169.52,35,Female,Tuesday,5,2016,2
SWYHJPTLH1,ZC5HHV1V,28-05-2016,03-06-2016,Standard Class,BFV57S,Home Office,United States,Seattle,Washington,West,402-2820441-9623566,Office Supplies,Art,2,23%,124.08,6.63,-117.45,47,Female,Saturday,5,2016,2
XDC54N76NF,TVWY3K9F,01-03-2015,06-03-2015,Second Class,UW8GL9,Consumer,United States,Seattle,Washington,West,171-4312987-5366767,Furniture,Chairs,5,31%,483.54,457.568,-25.972,56,Male,Sunday,3,2015,1
Q2VUOJ64A4,TMCS4PCC,20-11-2017,24-11-2017,Standard Class,KXMXBR,Consumer,United States,Edmond,Oklahoma,Central,403-5189998-9343503,Office Supplies,Labels,9,13%,462.07,14.62,-447.45,44,Female,Monday,11,2017,4
0W84TGSOL1,829ZKSDI,20-11-2017,24-11-2017,Standard Class,D4L8UU,Consumer,United States,Edmond,Oklahoma,Central,407-9863928-5979501,Technology,Phones,19,10%,361.1,944.93,583.83,43,Male,Monday,11,2017,4
QUH0VFUVB9,ERZWM28O,11-05-2017,12-05-2017,First Class,8OK4H1,Consumer,United States,Los Angeles,California,West,171-4644162-9093116,Office Supplies,Paper,2,22%,274.8,5.98,-268.82,36,Female,Thursday,5,2017,2
69DILOGU0U,QH7C7RLA,28-12-2016,31-12-2016,Second Class,2PX0CU,Consumer,United States,Philadelphia,Pennsylvania,East,406-0974406-3179521,Technology,Accessories,4,13%,189.88,54.384,-135.496,69,Male,Wednesday,12,2016,4
LSV9BF1X5N,C2SHE07C,16-11-2017,20-11-2017,Standard Class,PM88IK,Consumer,United States,Carlsbad,New Mexico,West,402-0048138-1845122,Office Supplies,Envelopes,17,43%,442.31,28.4,-413.91,38,Female,Thursday,11,2017,4
UMHPFYTJPQ,3VJXZZ7F,07-11-2017,11-11-2017,Standard Class,1BNJ5N,Consumer,United States,Seattle,Washington,West,407-6283946-7749133,Office Supplies,Binders,4,3%,389,27.68,-361.32,65,Male,Tuesday,11,2017,4
FQQ2B79J2P,NCO0ZY2J,08-09-2015,12-09-2015,Standard Class,G1PHYK,Consumer,United States,San Antonio,Texas,Central,407-0542879-1795554,Office Supplies,Art,6,14%,385.95,9.936,-376.014,59,Female,Tuesday,9,2015,3
ZEJYOZZBKG,JUGL6BMG,08-09-2015,12-09-2015,Standard Class,1RHUKG,Consumer,United States,San Antonio,Texas,Central,406-0218328-1773963,Technology,Machines,2,9%,258.35,8159.952,7901.602,25,Male,Tuesday,9,2015,3
VKNU3FFGL8,3N9EV14M,08-09-2015,12-09-2015,Standard Class,8ZBD2D,Consumer,United States,San Antonio,Texas,Central,407-3742007-3242711,Office Supplies,Storage,4,5%,30.07,275.928,245.858,52,Female,Tuesday,9,2015,3
M78AELAOQG,C1X8PD6D,08-09-2015,12-09-2015,Standard Class,1KD3S9,Consumer,United States,San Antonio,Texas,Central,791ff735-8e52-494a-82c1-3b6afc31c557,Furniture,Chairs,8,25%,283.52,1740.06,1456.54,46,Female,Tuesday,9,2015,3
D6TWJL3347,DYH51TP4,08-09-2015,12-09-2015,Standard Class,0WLFOL,Consumer,United States,San Antonio,Texas,Central,405-3067317-3360344,Office Supplies,Art,2,43%,425.49,32.064,-393.426,50,Male,Tuesday,9,2015,3
8LNCXOWOIZ,FH2LG2KD,08-09-2015,12-09-2015,Standard Class,OT7MN8,Consumer,United States,San Antonio,Texas,Central,406-5648244-8317954,Office Supplies,Appliances,2,22%,258.56,177.98,-80.58,67,Male,Tuesday,9,2015,3
ERO5KJ9OFW,4VCIBPTX,08-09-2015,12-09-2015,Standard Class,D6V6MY,Consumer,United States,San Antonio,Texas,Central,171-3460653-0171519,Technology,Phones,8,13%,373.53,143.976,-229.554,56,Male,Tuesday,9,2015,3
EAUX843Z56,1E51NL74,05-08-2015,09-08-2015,Standard Class,6EITXW,Consumer,United States,Los Angeles,California,West,404-5337874-2284337,Office Supplies,Paper,5,44%,241.65,20.94,-220.71,30,Female,Wednesday,8,2015,3
SWPG11WO39,3ZW1OQ8X,05-08-2015,09-08-2015,Standard Class,P24NWI,Consumer,United States,Los Angeles,California,West,405-2660443-4165145,Office Supplies,Paper,14,46%,284.26,110.96,-173.3,42,Male,Wednesday,8,2015,3
M51EB3552D,5TKH069N,05-08-2015,09-08-2015,Standard Class,M0E7QV,Consumer,United States,Los Angeles,California,West,402-3329522-2367566,Furniture,Chairs,13,25%,32.61,340.144,307.534,64,Female,Wednesday,8,2015,3
WE2DWWRWXM,TJ26SGQ7,14-09-2015,19-09-2015,Standard Class,X71PWN,Corporate,United States,Chicago,Illinois,Central,406-3078054-1755513,Office Supplies,Appliances,19,33%,162.09,52.448,-109.642,64,Female,Monday,9,2015,3
ZT4R3H90O0,MKQYAKWY,14-09-2015,19-09-2015,Standard Class,3GCGXE,Corporate,United States,Chicago,Illinois,Central,171-4647176-6456305,Office Supplies,Labels,1,3%,450.11,20.16,-429.95,25,Female,Monday,9,2015,3
3JLLF290X3,6V1XL6NY,21-04-2018,25-04-2018,Second Class,U8PQSM,Consumer,United States,Houston,Texas,Central,408-5011528-8276347,Office Supplies,Appliances,12,17%,161.29,97.264,-64.026,27,Male,Saturday,4,2018,1
VDA9EO4HCD,X3OO3P05,21-11-2016,23-11-2016,Second Class,OCGHN3,Consumer,United States,Newark,Ohio,East,407-4097885-3129958,Furniture,Chairs,3,19%,232.25,396.802,164.552,57,Female,Monday,11,2016,4
HADNDFHSUB,WR733C20,21-11-2016,23-11-2016,Second Class,78MZLF,Consumer,United States,Newark,Ohio,East,171-1224053-5752314,Office Supplies,Supplies,14,25%,289.14,15.88,-273.26,63,Female,Monday,11,2016,4
FJ4LRBX2D0,LBFU0R7K,15-12-2016,19-12-2016,Standard Class,WJTMOX,Home Office,United States,New York City,New York,East,406-2849582-6531553,Office Supplies,Art,5,42%,385.08,3.28,-381.8,51,Female,Thursday,12,2016,4
J2TYP7HXR3,ME0QL4J3,05-12-2015,09-12-2015,Second Class,RFLJA0,Corporate,United States,Decatur,Illinois,Central,407-5875767-6399551,Office Supplies,Storage,17,40%,131.58,24.816,-106.764,48,Male,Saturday,12,2015,4
7OFP4275EK,NOT6MR8Y,05-12-2015,09-12-2015,Second Class,PYYX9R,Corporate,United States,Decatur,Illinois,Central,171-6336729-6763536,Technology,Accessories,17,0%,45.61,408.744,363.134,53,Female,Saturday,12,2015,4
F83WS68LT3,2FKS91TR,19-11-2015,24-11-2015,Second Class,O7WTCC,Home Office,United States,Monroe,Louisiana,South,404-3907920-5281963,Technology,Phones,11,8%,431.27,503.96,72.69,52,Male,Thursday,11,2015,4
PGHVZFVZKG,69KZSD9L,19-11-2015,24-11-2015,Second Class,BAXR5T,Home Office,United States,Monroe,Louisiana,South,408-7310428-6047538,Technology,Phones,12,19%,359.95,149.95,-210,57,Male,Thursday,11,2015,4
52TGQFCYCE,TJRV98D1,19-11-2015,24-11-2015,Second Class,C7V5GY,Home Office,United States,Monroe,Louisiana,South,403-2608092-6065935,Technology,Accessories,4,26%,387.98,29,-358.98,20,Female,Thursday,11,2015,4
LXC5B1Q2SY,0PW8RH82,28-11-2017,02-12-2017,Standard Class,YKHA86,Consumer,United States,Fairfield,Connecticut,East,404-9760385-9109154,Office Supplies,Binders,9,30%,93.7,7.16,-86.54,47,Male,Tuesday,11,2017,4
08Y9V3ELN2,Z57FO8V3,26-08-2015,30-08-2015,Standard Class,I5I0RO,Home Office,United States,Los Angeles,California,West,405-0732969-3941948,Technology,Accessories,15,7%,241.5,176.8,-64.7,57,Male,Wednesday,8,2015,3
XSY9SNMMA2,9U7IGBMQ,16-07-2017,22-07-2017,Standard Class,R951EX,Corporate,United States,Grand Prairie,Texas,Central,402-2720308-2560327,Office Supplies,Storage,1,35%,233.42,37.224,-196.196,40,Female,Sunday,7,2017,2
OD6YZM65MS,FFM0UIE0,16-07-2017,22-07-2017,Standard Class,A1Z4G8,Corporate,United States,Grand Prairie,Texas,Central,402-0589123-6183541,Office Supplies,Paper,1,45%,256.65,20.016,-236.634,53,Male,Sunday,7,2017,2
Q23S9RLDRC,JD5L95JD,12-10-2016,14-10-2016,First Class,7GFBL8,Home Office,United States,New York City,New York,East,408-3874942-9917143,Furniture,Bookcases,3,11%,459.96,899.136,439.176,18,Male,Wednesday,10,2016,3
1J25ALT6H9,1K857IR9,12-10-2016,14-10-2016,First Class,1GQ7XL,Home Office,United States,New York City,New York,East,402-1706149-0949104,Technology,Phones,12,27%,495.93,71.76,-424.17,44,Female,Wednesday,10,2016,3
KH2ZUNDL48,1I3ISIQS,12-10-2016,14-10-2016,First Class,Z7Y3PL,Home Office,United States,New York City,New York,East,407-1672316-3245939,Office Supplies,Paper,6,49%,25.51,51.84,26.33,22,Female,Wednesday,10,2016,3
96Y5J600CQ,ECTWR7DB,12-10-2016,14-10-2016,First Class,L0FI99,Home Office,United States,New York City,New York,East,405-1832646-7988329,Furniture,Bookcases,3,32%,100.32,626.352,526.032,61,Male,Wednesday,10,2016,3
4J3LLQ2DDF,3G51TQIT,12-10-2016,14-10-2016,First Class,R6BWK0,Home Office,United States,New York City,New York,East,408-9692204-9817146,Office Supplies,Art,8,5%,421.87,19.9,-401.97,65,Male,Wednesday,10,2016,3
1L9UJINRG5,TSZ7G0A0,31-10-2016,06-11-2016,Standard Class,MHICHL,Corporate,United States,Redlands,California,West,402-9339129-6219537,Office Supplies,Envelopes,13,39%,52.91,14.28,-38.63,27,Female,Monday,10,2016,3
O1QUQQPIKZ,UKU2EZFQ,21-03-2015,25-03-2015,Standard Class,88KQUH,Consumer,United States,Hamilton,Ohio,East,405-3036350-8089120,Office Supplies,Art,12,25%,488,7.408,-480.592,24,Female,Saturday,3,2015,1
EYVNWZ7SZT,9EMRTKF9,21-03-2015,25-03-2015,Standard Class,VDH3OH,Consumer,United States,Hamilton,Ohio,East,404-6680046-0839536,Office Supplies,Art,2,6%,355.16,6.048,-349.112,47,Female,Saturday,3,2015,1
QGOTDIQ04Q,YE2GOECO,06-11-2018,13-11-2018,Standard Class,6JIZJC,Home Office,United States,Westfield,New Jersey,East,406-2966654-4672325,Office Supplies,Storage,17,26%,15.58,46.26,30.68,23,Female,Tuesday,11,2018,4
WWUE0WOLYN,G8VXWYVZ,06-07-2018,13-07-2018,Standard Class,VJIVCQ,Corporate,United States,Philadelphia,Pennsylvania,East,403-4845285-4565113,Office Supplies,Binders,19,38%,352.02,2.946,-349.074,19,Male,Friday,7,2018,2
FBKZKU66U7,DJLW3EX8,06-07-2018,13-07-2018,Standard Class,WGL5SM,Corporate,United States,Philadelphia,Pennsylvania,East,171-4496851-5319548,Office Supplies,Paper,19,6%,161.22,16.056,-145.164,40,Female,Friday,7,2018,2
0MJ39HJCCU,ISR5DDC7,24-06-2018,29-06-2018,Standard Class,EJCTJI,Consumer,United States,Akron,Ohio,East,408-3416118-1167564,Office Supplies,Paper,15,18%,255.71,21.744,-233.966,44,Male,Sunday,6,2018,2
41XSGVJFYX,4XMG7J90,03-08-2015,05-08-2015,First Class,G63C9N,Consumer,United States,Denver,Colorado,West,406-1590113-9193914,Furniture,Tables,16,4%,78.46,218.75,140.29,47,Male,Monday,8,2015,3
LW1518R6FR,KR783T4I,03-08-2015,05-08-2015,First Class,1XZK18,Consumer,United States,Denver,Colorado,West,404-0363929-8015528,Office Supplies,Appliances,16,8%,305.72,2.6,-303.12,23,Male,Monday,8,2015,3
7XYCMIHAZC,89ZQ06FE,17-12-2018,21-12-2018,Second Class,6UTNHJ,Consumer,United States,Dallas,Texas,Central,407-7173744-5333154,Office Supplies,Appliances,6,3%,114.57,66.284,-48.286,34,Male,Monday,12,2018,4
V0LQACB7CQ,AI8MKN76,03-06-2018,07-06-2018,Standard Class,Q24CUU,Corporate,United States,Franklin,Tennessee,South,405-6880044-2861120,Furniture,Furnishings,2,11%,148.58,35.168,-113.412,44,Female,Sunday,6,2018,2
0Y2SLBEZGS,JGOHJB2M,09-12-2018,14-12-2018,Standard Class,MMXEJJ,Consumer,United States,Whittier,California,West,403-4337144-0984323,Technology,Phones,11,23%,351.07,444.768,93.698,62,Male,Sunday,12,2018,4
7L9WG7S59K,0GYX35VU,01-12-2018,07-12-2018,Standard Class,CDAUZU,Consumer,United States,Saginaw,Michigan,Central,171-1851948-5476361,Office Supplies,Storage,3,40%,107.42,83.92,-23.5,44,Male,Saturday,12,2018,4
0UHZ157SQV,0R83Y5O3,01-12-2018,07-12-2018,Standard Class,LIMNT6,Consumer,United States,Saginaw,Michigan,Central,171-5810429-4493110,Technology,Phones,9,34%,151.51,131.98,-19.53,32,Male,Saturday,12,2018,4
OIYT68U936,8GIG4W3L,01-12-2018,07-12-2018,Standard Class,6RC0DQ,Consumer,United States,Saginaw,Michigan,Central,171-1068229-1581965,Office Supplies,Binders,16,29%,52.57,15.92,-36.65,42,Male,Saturday,12,2018,4
ITUPLI9D9Q,ECFC1J9W,01-12-2018,07-12-2018,Standard Class,KQ59T2,Consumer,United States,Saginaw,Michigan,Central,402-2105140-3584364,Office Supplies,Fasteners,8,49%,304.19,52.29,-251.9,26,Female,Saturday,12,2018,4
9MIM4D2V5B,A9LD4Y66,01-12-2018,07-12-2018,Standard Class,DH0O2J,Consumer,United States,Saginaw,Michigan,Central,403-3561336-3563535,Office Supplies,Storage,13,23%,127.55,91.99,-35.56,37,Male,Saturday,12,2018,4
62B58TQPL9,DUTEFYQM,09-02-2016,13-02-2016,Second Class,FTG5CU,Corporate,United States,Dallas,Texas,Central,402-9532672-5385917,Technology,Accessories,4,46%,441.96,20.8,-421.16,47,Male,Tuesday,2,2016,1
516MJ4ZG5Z,F7A1OFHY,02-01-2016,09-01-2016,Standard Class,F34J9H,Corporate,United States,Medina,Ohio,East,408-4547464-4180323,Office Supplies,Labels,2,17%,299.77,23.68,-276.09,29,Male,Saturday,1,2016,0
UX0FGL5RTI,4AOXXR2B,02-01-2016,09-01-2016,Standard Class,TUCAXN,Corporate,United States,Medina,Ohio,East,402-2211107-5096323,Furniture,Bookcases,17,21%,118.66,452.45,333.79,64,Male,Saturday,1,2016,0
